Age,Workclass,FinalWeight,Education,EducationNum,MaritalStatus,Occupation,Relationship,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Sales,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Other-service,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Protective-serv,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Farming-fishing,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Protective-serv,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,>50K
61-80,****,****,Grad,****,Single,Other-service,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Tech-support,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Other-service,****,White,****,****,****,****,****,<=50K
61-80,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Machine-op-inspct,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Machine-op-inspct,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Craft-repair,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Exec-managerial,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,MiddleSchool,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,>50K
1-20,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Other-service,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Tech-support,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Protective-serv,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Tech-support,****,White,****,****,****,****,****,<=50K
21-40,****,****,MiddleSchool,****,Married,Handlers-cleaners,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Other-service,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Handlers-cleaners,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Exec-managerial,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,>50K
41-60,****,****,GradeSchool,****,Married,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Machine-op-inspct,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Transport-moving,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Farming-fishing,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
61-80,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Other-service,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Craft-repair,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Farming-fishing,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Protective-serv,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Armed-Forces,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Exec-managerial,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Machine-op-inspct,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,>50K
61-80,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,Non-White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Machine-op-inspct,****,Non-White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Transport-moving,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Farming-fishing,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Transport-moving,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,<=50K
41-60,****,****,GradeSchool,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Tech-support,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Transport-moving,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Tech-support,****,White,****,****,****,****,****,>50K
61-80,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Transport-moving,****,White,****,****,****,****,****,<=50K
61-80,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Adm-clerical,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Exec-managerial,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
21-40,****,****,MiddleSchool,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Prof-specialty,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Farming-fishing,****,White,****,****,****,****,****,<=50K
61-80,****,****,Grad,****,Married,Transport-moving,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Adm-clerical,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Sales,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Exec-managerial,****,Non-White,****,****,****,****,****,<=50K
1-20,****,****,Grad,****,Single,Protective-serv,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Adm-clerical,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Other-service,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Handlers-cleaners,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Craft-repair,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Adm-clerical,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Single,Handlers-cleaners,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Tech-support,****,White,****,****,****,****,****,>50K
41-60,****,****,Grad,****,Single,Machine-op-inspct,****,White,****,****,****,****,****,>50K
21-40,****,****,Grad,****,Married,Sales,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
61-80,****,****,Grad,****,Single,Adm-clerical,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Craft-repair,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Prof-specialty,****,White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Single,Machine-op-inspct,****,Non-White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Single,Machine-op-inspct,****,White,****,****,****,****,****,<=50K
21-40,****,****,Grad,****,Married,Other-service,****,Non-White,****,****,****,****,****,<=50K
41-60,****,****,Grad,****,Married,Exec-managerial,****,White,****,****,****,****,****,>50K
